url,schema_data
https://modeaudio.com/sylenth1-presets,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/synthwave-samples-and-retro-sounds,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/serum-presets,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/cinematic-samples-and-sounds,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/reason-refills,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/apple-loops-logic-pro-samples,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/ableton-live-packs,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/wav-files,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/fl-studio-packs,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/midi-files,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/rex-loops,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/vital-synth-presets,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/mini-packs,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/micro-packs,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/lofi-samples-and-loops,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/vocal-samples-and-loops,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/trending,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/deals,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/category/loops-sample-packs,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/category/hits-patches,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/category/synth-presets,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/category/field-recordings,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/category/bundle-packs,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/category/plugins,"[{""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/critical-mass-massive-drum-hits-extension,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Critical Mass"", ""image"": [""https://modeaudio.imgix.net/products/critical-mass_8.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=6ce6cc0ef890bcdff68bb5332cefedb7""], ""description"": ""65 big, aggressive Drum Samples from monumental Kicks to slicing Snares!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""3.49"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/critical-mass-massive-drum-hits-extension""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/dubstep-metropolis-synth-loops,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Dubstep Metropolis"", ""image"": [""https://modeaudio.imgix.net/products/dubstep-metropolis_7.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=7804712ada9138bc29ff845d79b1581d""], ""description"": ""50 manic, epic Dubstep Synth & Bass Loops that aren't afraid of the dark!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""5.82"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/dubstep-metropolis-synth-loops""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/aerodynamics-massive-pad-loops,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Aerodynamics"", ""image"": [""https://modeaudio.imgix.net/products/aerodynamics_10.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=628fe94af2d37936afeee656f14bf63f""], ""description"": ""50 Pad and Chord Progression Loops, from blissful to brooding and beyond!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""5.82"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/aerodynamics-massive-pad-loops""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/vanishing-points-fm8-minimal-synth-loops-extension,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Vanishing Points"", ""image"": [""https://modeaudio.imgix.net/products/vanishing-points_2.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=4592532644c8551794367a75dab86a36""], ""description"": ""50 fizzing and popping Minimal Basses and Synth Chord Progression Loops!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""5.82"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/vanishing-points-fm8-minimal-synth-loops-extension""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/aerodynamics-massive-pad-presets,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Aerodynamics"", ""image"": [""https://modeaudio.imgix.net/products/aerodynamics_7.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=c488d79b93097a3f9fcb615b691756c6""], ""description"": ""Airy Pads, shimmering Textures and kinetic Synth Sequences for Massive!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""15.14"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/aerodynamics-massive-pad-presets""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/spectral-surface-massive-texture-presets,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Spectral Surface"", ""image"": [""https://modeaudio.imgix.net/products/spectral-surface_6.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=48aeaae6b73585974c21d98213d4716a""], ""description"": ""A sensory onslaught of innovative sound design for Massive - 50 intense Presets!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""15.14"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/spectral-surface-massive-texture-presets""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/dubstep-metropolis-massive-synth-presets,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Dubstep Metropolis"", ""image"": [""https://modeaudio.imgix.net/products/dubstep-metropolis_5.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=78ac6d47c22de13809f56ac73f543a03""], ""description"": ""50 monstrous Dubstep Bass & Synth Presets for the most epic soft synth around!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""15.14"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/dubstep-metropolis-massive-synth-presets""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/vanishing-points-fm8-minimal-synth-presets,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Vanishing Points"", ""image"": [""https://modeaudio.imgix.net/products/vanishing-points_4.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=c98480f7664c0fda5db0026173718d45""], ""description"": ""50 intricate FM8 Chords, subtle Synths and deep Bass - Minimal Tech magic!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""15.14"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/vanishing-points-fm8-minimal-synth-presets""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/chroma-drums-ultrabeat-presets,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Chroma Drums"", ""image"": [""https://modeaudio.imgix.net/products/chroma-drums_3.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=511929f75d3e8756b5b860c86b45c593""], ""description"": ""100 tight, ultra-flexible Drum Presets for Logic Pro - snap, crackle & pop!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""15.14"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/chroma-drums-ultrabeat-presets""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/critical-mass-massive-drum-presets,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Critical Mass"", ""image"": [""https://modeaudio.imgix.net/products/critical-mass_5.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=decb682388d16008e3d6028afabafcbe""], ""description"": ""Take Massive to new percussive depths with 50 devastating Drum Presets!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""15.14"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/critical-mass-massive-drum-presets""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/machine-attacks-drum-hits,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Machine Attacks"", ""image"": [""https://modeaudio.imgix.net/products/machine-attacks_1.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=b607f6f8a60aee6edd7054152b671175""], ""description"": ""An ultra-versatile collection of 238 Drum Machine Samples - boom and bang!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""13.97"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/machine-attacks-drum-hits""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/klang-found-percussion-hits,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Klang"", ""image"": [""https://modeaudio.imgix.net/products/klang_2.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=258c23b56a2c5d03ede189e36f2cb5db""], ""description"": ""150 Samples of thumps, knocks, flicks, tears & more - enter new drum dimensions!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""13.97"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/klang-found-percussion-hits""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/analogue-experiments-synth-loops-textures,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Analogue Experiments"", ""image"": [""https://modeaudio.imgix.net/products/analogue-experiments.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=309defed35065047fef17fc84cd7acaa""], ""description"": ""Fuzzy warmth & gorgeous crackle - 120 Loops made with our beloved Analog Synth!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""16.30"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/analogue-experiments-synth-loops-textures""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/sleepless-city-deep-rb-loops,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Sleepless City"", ""image"": [""https://modeaudio.imgix.net/products/sleepless-city_3.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=f29d85604eb9edb1655f69c74ade2c6a""], ""description"": ""Dark, atmospheric R&B Loops, full of deep Drums, Synths & soaring Guitars!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""16.30"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/sleepless-city-deep-rb-loops""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/atomic-sfx-dance-hits-loops,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Atomic SFX"", ""image"": [""https://modeaudio.imgix.net/products/atomic-sfx_2.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=5c51671420b83983b99cc73968f5c6f5""], ""description"": ""An evolutionary SFX Sample collection with enough energy to light up the night sky!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""13.97"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/atomic-sfx-dance-hits-loops""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/woodland-field-recordings-001,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Woodland"", ""image"": [""https://modeaudio.imgix.net/products/woodland_1712584201.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=03322be689adfa54b703ebd2fe98e1f1""], ""description"": ""Layer your music with the sound of dripping leaves & branches in the breeze with 10 woodland field recordings!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""9.32"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/woodland-field-recordings-001""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/fields-field-recordings-002,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Fields"", ""image"": [""https://modeaudio.imgix.net/products/fields_1712584232.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=07483ec43443109e50a41b0c42083000""], ""description"": ""6 Field Recordings deliver green fields in the sun to heathland in the freezing wind!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""6.99"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/fields-field-recordings-002""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/coasts-field-recordings-003,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Coasts"", ""image"": [""https://modeaudio.imgix.net/products/coasts_1712584248.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=19632af0c13f17ae5d292a6a765fcb86""], ""description"": ""Let the waves crash over your music with 8 watery location field recordings!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""9.32"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/coasts-field-recordings-003""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
https://modeaudio.com/product/urban-middle-east-field-recordings-004,"[{""@context"": ""http://schema.org/"", ""@type"": ""Product"", ""name"": ""Urban Middle East"", ""image"": [""https://modeaudio.imgix.net/products/urban-middle-east_1712584262.jpg?auto=format%2Ccompress&cs=origin&h=600&ixlib=php-3.3.0&q=80&w=600&s=95c3039fef153b861b75bc7b3fe05416""], ""description"": ""The air is thick with heat and sounds of the bustling city in these 6 Field Recordings!"", ""brand"": {""@type"": ""Thing"", ""name"": ""ModeAudio""}, ""offers"": {""@type"": ""Offer"", ""availability"": ""http://schema.org/InStock"", ""price"": ""6.99"", ""priceCurrency"": ""EUR"", ""url"": ""https://modeaudio.com/product/urban-middle-east-field-recordings-004""}}, {""@context"": ""http://schema.org"", ""@type"": ""Organization"", ""url"": ""https://modeaudio.com/"", ""logo"": ""https://modeaudio.com/img/modeaudio.png""}]"
